gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,35,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6851,2,6.2951,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0027,39.35,1167.05
gfx950,256,35,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2005,4,15.4613,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0211,116.31,3371.83
gfx950,256,35,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3033,1,5.1506,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,74.82,2245.48
gfx950,256,35,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4057,1,7.3624,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,104.68,3073.64
gfx950,256,35,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,19.1701,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0049,110.56,3200.44
gfx950,256,36,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3183,7,8.383,flydsl_gemm5_abf16_wbf16_bf16_t32x64x64_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0193,55.16,1601.53
gfx950,256,36,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,29,1,2.9292,flydsl_gemm2_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,4.83,175.14
gfx950,256,36,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6423,3,5.683,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k3_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,29.89,869.22
gfx950,256,36,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5331,4,10.2814,flydsl_gemm8_abf16_wbf16_bf16_t32x64x64_split_k4_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0208,77.1,2202.69
gfx950,256,36,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1599,2,14.2993,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0141,76.23,2164.15
gfx950,256,36,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6851,2,6.3636,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0027,40.04,1155.69
gfx950,256,36,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3132,1,3.9685,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,28.54,857.7
gfx950,256,36,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3198,2,15.4313,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,119.87,3379.78
gfx950,256,36,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1830,1,5.3653,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,73.88,2158.58
gfx950,256,36,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2534,1,5.7327,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,92.19,2663.65
gfx950,256,36,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4057,1,7.4085,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,107.0,3056.86
gfx950,256,36,7168,1792,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.5591,auto,0.0,80.01,2278.31
gfx950,256,36,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,18.9521,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0048,115.03,3238.45
gfx950,256,37,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3183,7,8.5043,flydsl_gemm5_abf16_wbf16_bf16_t32x64x64_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0189,55.89,1580.59
gfx950,256,37,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,28,1,3.0452,flydsl_gemm2_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0001,4.78,169.56
gfx950,256,37,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3203,4,10.2245,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0217,79.69,2216.66
gfx950,256,37,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.5382,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.018,77.06,2129.86
gfx950,256,37,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3790,2,6.445,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0027,40.63,1142.29
gfx950,256,37,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3195,2,15.4436,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,123.1,3378.48
gfx950,256,37,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5412,1,5.2342,flydsl_gemm8_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0017,77.83,2215.68
gfx950,256,37,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4057,1,7.4186,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,109.82,3055.05
gfx950,256,37,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,18.7264,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0048,119.65,3278.7
gfx950,256,38,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3186,7,8.5815,flydsl_gemm5_abf16_wbf16_bf16_t32x64x64_split_k7_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0192,56.88,1568.25
gfx950,256,38,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,114,1,3.0411,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,4.91,170.89
gfx950,256,38,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6854,3,5.6738,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k3_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0059,31.6,872.79
gfx950,256,38,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3206,4,10.4547,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0214,80.04,2169.51
