gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1,256,5120,21,0,6.1012,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.43,107.92,0.0
gfx950,256,2,256,5120,21,0,6.0669,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.86,109.03,0.0
gfx950,256,4,256,5120,21,0,6.1476,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.71,108.6,0.0
gfx950,256,8,256,5120,21,0,6.0555,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,3.46,112.28,0.0
gfx950,256,16,256,5120,21,0,6.3407,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,6.61,111.11,0.0
gfx950,256,32,256,5120,21,0,6.8311,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,12.28,110.33,0.0
gfx950,256,48,256,5120,21,0,6.8857,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,18.27,116.59,0.0
gfx950,256,64,256,5120,21,0,7.3492,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,22.83,115.93,0.0
gfx950,256,80,256,5120,21,0,7.2093,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,29.09,124.99,0.0
gfx950,256,96,256,5120,29,0,8.1122,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,31.02,117.14,0.0
gfx950,256,112,256,5120,21,0,7.6492,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,38.38,130.66,0.0
gfx950,256,128,256,5120,21,0,8.2189,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,40.83,127.58,0.0
gfx950,256,144,256,5120,21,0,7.6972,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,49.04,142.61,0.0
gfx950,256,160,256,5120,21,0,8.2453,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,50.87,139.09,0.0
gfx950,256,176,256,5120,21,0,7.7482,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,59.55,154.36,0.0
gfx950,256,192,256,5120,21,0,7.8031,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,64.5,159.58,0.0
gfx950,256,208,256,5120,21,0,8.1579,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,66.84,158.66,0.0
gfx950,256,224,256,5120,21,0,7.7518,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,75.75,173.31,0.0
gfx950,256,240,256,5120,21,0,8.1663,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,77.04,170.54,0.0
gfx950,256,256,256,5120,21,0,7.6116,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,88.17,189.42,0.0
gfx950,256,512,256,5120,21,0,8.6623,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,154.94,257.23,0.0
gfx950,256,1024,256,5120,21,0,10.2749,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,261.25,369.94,0.0
gfx950,256,2048,256,5120,21,0,10.7623,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,498.84,645.48,0.0
gfx950,256,4096,256,5120,21,0,10.8021,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,994.01,1225.53,0.0
gfx950,256,8192,256,5120,29,0,14.6375,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1467.11,1764.04,0.0
gfx950,256,16384,256,5120,42,0,21.3296,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2013.62,2390.43,0.0
gfx950,256,1,512,5120,21,0,6.5395,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.8,200.98,0.0
gfx950,256,2,512,5120,21,0,6.5538,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.6,201.09,0.0
gfx950,256,4,512,5120,21,0,6.5764,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,3.19,201.49,0.0
gfx950,256,8,512,5120,21,0,6.6588,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,6.3,201.15,0.0
gfx950,256,16,512,5120,21,0,6.8255,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,12.29,200.43,0.0
gfx950,256,32,512,5120,21,0,7.4178,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,22.62,192.16,0.0
gfx950,256,48,512,5120,21,0,7.7494,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,32.47,191.34,0.0
gfx950,256,64,512,5120,21,0,8.2883,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,40.48,185.82,0.0
gfx950,256,80,512,5120,21,0,8.2983,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,50.54,192.5,0.0
gfx950,256,96,512,5120,21,0,8.328,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,60.44,198.7,0.0
gfx950,256,112,512,5120,21,0,8.0857,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,72.62,211.75,0.0
gfx950,256,128,512,5120,21,0,8.2599,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,81.25,214.22,0.0
gfx950,256,144,512,5120,21,0,8.2411,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,91.61,221.67,0.0
gfx950,256,160,512,5120,21,0,8.2411,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,101.79,228.63,0.0
gfx950,256,176,512,5120,21,0,8.1952,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,112.6,236.91,0.0
gfx950,256,192,512,5120,21,0,8.2663,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,121.78,241.81,0.0
gfx950,256,208,512,5120,21,0,8.9455,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,121.91,229.86,0.0
gfx950,256,224,512,5120,21,0,8.268,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,142.04,255.63,0.0
gfx950,256,240,512,5120,21,0,9.1691,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,137.23,236.76,0.0
gfx950,256,256,512,5120,21,0,8.2991,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,161.73,268.49,0.0
gfx950,256,512,512,5120,21,0,9.9047,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,271.02,317.6,0.0
gfx950,256,1024,512,5120,21,0,10.4127,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,515.59,478.33,0.0
gfx950,256,2048,512,5120,21,0,11.1761,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,960.75,774.04,0.0
gfx950,256,4096,512,5120,29,0,15.0796,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1424.1,1060.42,0.0
gfx950,256,8192,512,5120,42,0,20.3553,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2110.0,1506.77,0.0
gfx950,256,16384,512,5120,43,0,30.0936,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2854.41,1994.81,0.0
gfx950,256,1,768,5120,29,0,7.7667,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1.01,253.67,0.0
gfx950,256,2,768,5120,29,0,7.3384,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,2.14,269.03,0.0
gfx950,256,4,768,5120,29,0,7.5974,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,4.14,260.94,0.0
gfx950,256,8,768,5120,29,0,8.0249,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,7.84,249.08,0.0
gfx950,256,16,768,5120,29,0,7.7871,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,16.16,260.9,0.0
gfx950,256,32,768,5120,29,0,9.6155,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,26.17,218.1,0.0
gfx950,256,48,768,5120,21,0,9.3033,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,40.58,232.46,0.0
gfx950,256,64,768,5120,21,0,9.7902,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,51.41,227.6,0.0
gfx950,256,80,768,5120,21,0,9.6405,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,65.26,237.93,0.0
gfx950,256,96,768,5120,21,0,9.9273,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,76.05,237.66,0.0
gfx950,256,112,768,5120,21,0,9.8127,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,89.76,247.11,0.0
gfx950,256,128,768,5120,21,0,10.1972,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,98.72,244.22,0.0
gfx950,256,144,768,5120,21,0,9.7635,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,115.99,261.78,0.0
gfx950,256,160,768,5120,21,0,10.125,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,124.28,258.91,0.0
gfx950,256,176,768,5120,21,0,9.8064,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,141.14,274.0,0.0
gfx950,256,192,768,5120,21,0,10.0587,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,150.11,273.64,0.0
gfx950,256,208,768,5120,21,0,9.8713,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,165.71,285.48,0.0
gfx950,256,224,768,5120,21,0,10.0662,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,175.0,286.46,0.0
gfx950,256,240,768,5120,21,0,9.9232,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,190.2,297.19,0.0
gfx950,256,256,768,5120,21,0,10.0837,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,199.66,298.96,0.0
gfx950,256,512,768,5120,21,0,10.2546,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,392.66,396.24,0.0
gfx950,256,1024,768,5120,21,0,10.7005,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,752.59,575.71,0.0
gfx950,256,2048,768,5120,29,0,13.4347,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1198.85,770.74,0.0
gfx950,256,4096,768,5120,42,0,19.0773,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1688.51,982.49,0.0
gfx950,256,8192,768,5120,43,0,27.038,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2382.74,1313.73,0.0
gfx950,256,16384,768,5120,44,0,40.5378,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3178.49,1703.96,0.0
gfx950,256,1,1024,5120,21,0,9.5672,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.1,274.48,0.0
gfx950,256,2,1024,5120,21,0,9.6331,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.18,273.09,0.0
gfx950,256,4,1024,5120,21,0,9.7409,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,4.31,271.01,0.0
gfx950,256,8,1024,5120,21,0,9.9599,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,8.42,266.9,0.0
gfx950,256,16,1024,5120,21,0,10.3512,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,16.21,260.37,0.0
gfx950,256,32,1024,5120,14,0,10.4975,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,31.96,263.77,0.0
gfx950,256,48,1024,5120,21,0,10.4033,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,48.38,273.24,0.0
gfx950,256,64,1024,5120,21,0,10.8112,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,62.07,269.75,0.0
gfx950,256,80,1024,5120,21,0,10.2884,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,81.53,290.63,0.0
gfx950,256,96,1024,5120,21,0,10.6778,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,94.27,286.93,0.0
gfx950,256,112,1024,5120,21,0,10.3774,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,113.17,302.34,0.0
gfx950,256,128,1024,5120,21,0,10.5337,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,127.42,304.86,0.0
gfx950,256,144,1024,5120,21,0,10.3906,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,145.32,316.15,0.0
gfx950,256,160,1024,5120,21,0,10.583,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,158.53,317.37,0.0
gfx950,256,176,1024,5120,21,0,10.3018,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,179.14,333.19,0.0
gfx950,256,192,1024,5120,21,0,10.5162,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,191.44,333.41,0.0
gfx950,256,208,1024,5120,21,0,10.2428,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,212.93,349.5,0.0
gfx950,256,224,1024,5120,21,0,10.4601,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,224.55,349.29,0.0
gfx950,256,240,1024,5120,21,0,10.378,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,242.49,359.16,0.0
gfx950,256,256,1024,5120,21,0,10.4149,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,257.74,364.97,0.0
gfx950,256,512,1024,5120,21,0,10.7338,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,500.17,464.02,0.0
gfx950,256,1024,1024,5120,21,0,11.1032,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,967.06,661.07,0.0
gfx950,256,2048,1024,5120,29,0,14.6128,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1469.59,825.21,0.0
gfx950,256,4096,1024,5120,30,0,20.3578,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,2109.74,1055.9,0.0
gfx950,256,8192,1024,5120,43,0,29.8317,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2879.47,1353.26,0.0
gfx950,256,16384,1024,5120,45,0,48.3511,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3553.15,1615.66,0.0
gfx950,256,1,1280,5120,21,0,10.23,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.28,320.81,0.0
gfx950,256,2,1280,5120,21,0,9.8574,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.66,333.46,0.0
gfx950,256,4,1280,5120,21,0,10.1191,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,5.18,325.85,0.0
gfx950,256,8,1280,5120,21,0,10.5979,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,9.89,313.06,0.0
gfx950,256,16,1280,5120,21,0,10.6668,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,19.66,314.88,0.0
gfx950,256,32,1280,5120,14,0,11.4411,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,36.66,300.73,0.0
gfx950,256,48,1280,5120,21,0,10.6823,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,58.9,329.76,0.0
gfx950,256,64,1280,5120,21,0,11.4787,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,73.08,314.01,0.0
gfx950,256,80,1280,5120,21,0,10.4967,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,99.9,351.2,0.0
gfx950,256,96,1280,5120,21,0,10.6945,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,117.66,352.36,0.0
gfx950,256,112,1280,5120,21,0,10.5326,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,139.38,365.55,0.0
gfx950,256,128,1280,5120,21,0,10.6894,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,156.95,367.86,0.0
gfx950,256,144,1280,5120,21,0,10.5131,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,179.53,381.82,0.0
gfx950,256,160,1280,5120,21,0,10.6287,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,197.31,385.37,0.0
gfx950,256,176,1280,5120,21,0,10.5775,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,218.09,394.98,0.0
gfx950,256,192,1280,5120,21,0,10.7821,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,233.4,395.08,0.0
gfx950,256,208,1280,5120,21,0,10.3701,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,262.9,418.68,0.0
gfx950,256,224,1280,5120,21,0,10.7093,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,274.16,413.07,0.0
gfx950,256,240,1280,5120,21,0,10.3734,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,303.25,434.34,0.0
gfx950,256,256,1280,5120,21,0,10.7579,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,311.91,426.43,0.0
gfx950,256,512,1280,5120,21,0,10.8536,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,618.31,543.44,0.0
gfx950,256,1024,1280,5120,29,0,13.3367,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1006.38,638.81,0.0
gfx950,256,2048,1280,5120,37,0,16.466,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1630.24,835.82,0.0
gfx950,256,4096,1280,5120,38,0,23.8986,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2246.45,1014.63,0.0
gfx950,256,8192,1280,5120,50,0,34.969,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3070.55,1293.14,0.0
gfx950,256,16384,1280,5120,44,0,68.8373,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3119.65,1266.22,0.0
gfx950,256,1,1536,5120,21,0,10.1907,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.54,386.41,0.0
gfx950,256,2,1536,5120,21,0,10.4859,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,3.0,376.07,0.0
gfx950,256,4,1536,5120,21,0,10.3535,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,6.08,381.97,0.0
gfx950,256,8,1536,5120,29,0,10.5474,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,11.93,377.08,0.0
gfx950,256,16,1536,5120,21,0,11.1882,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,22.49,359.51,0.0
gfx950,256,32,1536,5120,14,0,11.4775,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,43.85,358.3,0.0
gfx950,256,48,1536,5120,21,0,10.5559,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,71.52,398.12,0.0
gfx950,256,64,1536,5120,21,0,11.1991,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,89.89,383.3,0.0
gfx950,256,80,1536,5120,21,0,10.507,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,119.76,417.12,0.0
gfx950,256,96,1536,5120,21,0,10.8515,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,139.15,412.19,0.0
gfx950,256,112,1536,5120,21,0,10.3946,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,169.47,438.97,0.0
gfx950,256,128,1536,5120,21,0,10.7771,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,186.81,431.75,0.0
gfx950,256,144,1536,5120,21,0,10.3278,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,219.3,459.26,0.0
gfx950,256,160,1536,5120,21,0,10.6464,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,236.38,453.98,0.0
gfx950,256,176,1536,5120,21,0,10.3575,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,267.27,475.35,0.0
gfx950,256,192,1536,5120,21,0,10.6495,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,283.57,470.77,0.0
gfx950,256,208,1536,5120,21,0,10.3017,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,317.57,495.41,0.0
gfx950,256,224,1536,5120,21,0,10.6319,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,331.38,488.5,0.0
gfx950,256,240,1536,5120,21,0,10.2816,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,367.15,513.91,0.0
gfx950,256,256,1536,5120,21,0,10.6234,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,379.02,505.86,0.0
gfx950,256,512,1536,5120,21,0,10.6683,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,754.86,638.88,0.0
gfx950,256,1024,1536,5120,29,0,12.7466,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1263.56,760.93,0.0
gfx950,256,2048,1536,5120,42,0,18.2207,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1767.89,848.84,0.0
gfx950,256,4096,1536,5120,43,0,27.2078,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2367.87,992.39,0.0
gfx950,256,8192,1536,5120,44,0,38.1178,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3380.28,1313.55,0.0
gfx950,256,16384,1536,5120,44,0,77.831,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3310.99,1236.1,0.0
gfx950,256,1,2176,5120,21,0,10.8683,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.05,513.19,0.0
gfx950,256,2,2176,5120,21,0,10.8119,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,4.12,516.5,0.0
gfx950,256,4,2176,5120,21,0,11.0443,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,8.07,506.89,0.0
gfx950,256,8,2176,5120,21,0,11.0959,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,16.07,507.02,0.0
gfx950,256,16,2176,5120,21,0,11.2896,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,31.58,503.22,0.0
gfx950,256,32,2176,5120,29,0,11.9958,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,59.44,482.81,0.0
gfx950,256,48,2176,5120,21,0,11.3175,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,94.5,521.52,0.0
gfx950,256,64,2176,5120,21,0,11.6579,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,122.33,515.78,0.0
gfx950,256,80,2176,5120,21,0,11.4039,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,156.31,536.97,0.0
gfx950,256,96,2176,5120,21,0,11.8267,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,180.87,527.12,0.0
gfx950,256,112,2176,5120,21,0,11.2535,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,221.76,563.8,0.0
gfx950,256,128,2176,5120,21,0,11.7035,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,243.7,551.57,0.0
gfx950,256,144,2176,5120,21,0,11.1067,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,288.89,591.16,0.0
gfx950,256,160,2176,5120,21,0,11.5155,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,309.6,579.78,0.0
gfx950,256,176,2176,5120,21,0,11.2231,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,349.43,604.74,0.0
gfx950,256,192,2176,5120,21,0,11.5795,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,369.46,595.68,0.0
gfx950,256,208,2176,5120,21,0,11.3172,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,409.53,619.26,0.0
gfx950,256,224,2176,5120,21,0,11.5923,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,430.56,614.1,0.0
gfx950,256,240,2176,5120,21,0,11.5923,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,461.32,623.64,0.0
gfx950,256,256,2176,5120,21,0,11.8391,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,481.81,619.98,0.0
gfx950,256,512,2176,5120,29,0,13.2131,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,863.42,689.43,0.0
gfx950,256,1024,2176,5120,37,0,16.5486,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1378.79,764.32,0.0
gfx950,256,2048,2176,5120,46,0,21.673,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2105.57,910.18,0.0
gfx950,256,4096,2176,5120,47,0,31.6145,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2886.9,1071.73,0.0
